latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.6612,42.1978,333.9,1.1,1,2000-11-11,0848,Terra,MODIS,89,6.2,276.4,41.7,D,0
51.3962,43.3566,301.2,1.2,1.1,2000-11-11,0848,Terra,MODIS,34,6.2,267.2,10.6,D,0
51.4012,42.8174,307.5,1.2,1.1,2000-11-11,0848,Terra,MODIS,56,6.2,275.1,13.7,D,0
51.0451,44.5677,303.2,1.4,1.2,2000-11-11,0848,Terra,MODIS,55,6.2,276.4,14.3,D,0
51.0414,44.5864,302.4,1.4,1.2,2000-11-11,0848,Terra,MODIS,52,6.2,274.1,13.9,D,0
51.2042,41.3172,307.4,1.1,1,2000-11-11,0848,Terra,MODIS,65,6.2,273.6,13.6,D,0
51.0262,40.2411,302.3,1,1,2000-11-11,0848,Terra,MODIS,47,6.2,273.6,7.5,D,0
51.0239,40.2553,321.3,1,1,2000-11-11,0848,Terra,MODIS,81,6.2,274.9,22.6,D,0
49.9352,45.8843,305.9,1.7,1.3,2000-11-11,0848,Terra,MODIS,62,6.2,276.1,23.1,D,0
50.8218,39.9963,310.4,1,1,2000-11-11,0848,Terra,MODIS,70,6.2,277.4,14.3,D,0
50.3385,42.1602,306.4,1.2,1.1,2000-11-11,0848,Terra,MODIS,60,6.2,271.7,13.5,D,0
49.4837,44.2966,300.5,1.4,1.2,2000-11-11,0849,Terra,MODIS,38,6.2,277.3,12.9,D,0
48.7861,45.6159,302.1,1.7,1.3,2000-11-11,0849,Terra,MODIS,51,6.2,276.8,18.3,D,0
48.9726,39.8748,310.1,1,1,2000-11-11,0849,Terra,MODIS,69,6.2,275.4,13.3,D,0
46.2389,48.2066,307.8,2.8,1.6,2000-11-11,0849,Terra,MODIS,62,6.2,281.4,45.1,D,0
47.3364,41.135,318.5,1.2,1.1,2000-11-11,0849,Terra,MODIS,79,6.2,275.5,25.1,D,0
46.8211,42.3562,304,1.4,1.2,2000-11-11,0849,Terra,MODIS,58,6.2,279.1,14.5,D,0
46.4028,40.5935,303.2,1.2,1.1,2000-11-11,0850,Terra,MODIS,55,6.2,278.8,10.5,D,0
46.4001,40.6084,300.3,1.2,1.1,2000-11-11,0850,Terra,MODIS,33,6.2,279.2,8.4,D,0
45.9625,41.3863,301.5,1.3,1.1,2000-11-11,0850,Terra,MODIS,47,6.2,283.3,8.4,D,0
45.9594,41.4024,303,1.3,1.1,2000-11-11,0850,Terra,MODIS,54,6.2,283.7,9.6,D,0
45.9798,40.4529,307.5,1.2,1.1,2000-11-11,0850,Terra,MODIS,57,6.2,284.5,11.7,D,0
45.8845,40.1077,304.5,1.2,1.1,2000-11-11,0850,Terra,MODIS,59,6.2,285.2,9,D,0
45.9577,39.0299,306.4,1.1,1,2000-11-11,0850,Terra,MODIS,64,6.2,285.4,9.6,D,0
45.6786,40.5621,300.2,1.2,1.1,2000-11-11,0850,Terra,MODIS,30,6.2,285,6.1,D,0
45.7488,39.1612,300.7,1.1,1,2000-11-11,0850,Terra,MODIS,40,6.2,286.6,5.4,D,0
45.575,38.2964,301,1,1,2000-11-11,0850,Terra,MODIS,44,6.2,281.2,7,D,0
43.7996,46.476,303.5,2.7,1.6,2000-11-11,0850,Terra,MODIS,53,6.2,279.7,28.5,D,0
45.4752,37.9379,318.9,1,1,2000-11-11,0850,Terra,MODIS,79,6.2,281.9,19.8,D,0
44.449,41.278,322.8,1.4,1.2,2000-11-11,0850,Terra,MODIS,82,6.2,288,33.4,D,0
44.4458,41.2948,309.8,1.4,1.2,2000-11-11,0850,Terra,MODIS,69,6.2,287.4,15.5,D,0
43.3596,45.993,300.6,2.6,1.5,2000-11-11,0850,Terra,MODIS,39,6.2,278.6,27.1,D,2
43.3541,45.9857,300.5,2.6,1.5,2000-11-11,0850,Terra,MODIS,38,6.2,278,27.1,D,2
43.241,45.9667,300.2,2.6,1.5,2000-11-11,0850,Terra,MODIS,31,6.2,279.6,26,D,2
43.2335,45.9969,301,2.6,1.6,2000-11-11,0850,Terra,MODIS,43,6.2,278.8,27.8,D,2
43.2422,45.994,301.3,2.6,1.6,2000-11-11,0850,Terra,MODIS,46,6.2,278.8,29,D,2
42.8283,45.5509,300.9,2.5,1.5,2000-11-11,0850,Terra,MODIS,41,6.2,286.3,23.8,D,0
43.2576,45.6886,303.5,3.5,1.8,2000-11-11,1819,Terra,MODIS,56,6.2,271.7,66.9,N,2
43.2509,45.6843,311.9,3.5,1.8,2000-11-11,1819,Terra,MODIS,84,6.2,271.9,101.1,N,2
43.3646,45.9863,307.3,3.4,1.7,2000-11-11,1819,Terra,MODIS,71,6.2,271.5,77.5,N,2
46.008,47.6299,301,2.3,1.5,2000-11-11,1820,Terra,MODIS,37,6.2,268.4,33.2,N,0
47.9864,131.3939,310.1,1.4,1.2,2000-11-12,0257,Terra,MODIS,66,6.2,268.8,22.4,D,0
47.9762,131.3893,309.6,1.4,1.2,2000-11-12,0257,Terra,MODIS,65,6.2,268.8,21.6,D,0
47.7929,132.046,313.7,1.5,1.2,2000-11-12,0257,Terra,MODIS,74,6.2,268.5,31.9,D,0
47.7888,132.0657,333,1.5,1.2,2000-11-12,0257,Terra,MODIS,88,6.2,269.5,70.8,D,0
47.7823,132.0412,305.2,1.5,1.2,2000-11-12,0257,Terra,MODIS,55,6.2,267.8,19.4,D,0
47.7783,132.0609,330,1.5,1.2,2000-11-12,0257,Terra,MODIS,82,6.2,268.3,61.9,D,0
46.3057,134.0077,307.6,2.1,1.4,2000-11-12,0257,Terra,MODIS,66,6.2,270,37.6,D,0
44.4317,132.3263,309.3,1.9,1.4,2000-11-12,0258,Terra,MODIS,0,6.2,265.5,38.6,D,0
44.44,132.3243,301.6,1.9,1.4,2000-11-12,0258,Terra,MODIS,0,6.2,265.5,25,D,0
43.9795,133.0547,313.2,2.2,1.4,2000-11-12,0258,Terra,MODIS,73,6.2,275.1,51.5,D,0
43.9812,133.048,306.2,2.2,1.4,2000-11-12,0258,Terra,MODIS,63,6.2,274.5,35.7,D,0
43.4064,131.7381,304,1.9,1.4,2000-11-12,0258,Terra,MODIS,54,6.2,276.9,24.6,D,0
42.9945,131.3408,301.3,1.9,1.3,2000-11-12,0258,Terra,MODIS,46,6.2,278.7,18.9,D,0
57.9395,60.0517,302.1,1.1,1.1,2000-11-12,0751,Terra,MODIS,51,6.2,267.5,11.3,D,2
53.6682,59.0734,301,1.3,1.1,2000-11-12,0752,Terra,MODIS,39,6.2,277.5,10.3,D,0
53.6152,59.2878,318.8,1.3,1.1,2000-11-12,0752,Terra,MODIS,18,6.2,275.7,26.8,D,0
53.6599,59.0621,301.3,1.3,1.1,2000-11-12,0752,Terra,MODIS,46,6.2,276,10.3,D,0
53.6173,59.2822,310.7,1.3,1.1,2000-11-12,0752,Terra,MODIS,25,6.2,275,18,D,0
53.6137,59.3008,304.9,1.3,1.1,2000-11-12,0752,Terra,MODIS,29,6.2,274.6,13.1,D,0
53.4528,59.0376,305.8,1.3,1.1,2000-11-12,0752,Terra,MODIS,0,6.2,272.2,16.3,D,2
52.775,59.6585,314.7,1.4,1.2,2000-11-12,0752,Terra,MODIS,75,6.2,276.4,26,D,0
52.7801,59.6546,316.1,1.4,1.2,2000-11-12,0752,Terra,MODIS,76,6.2,276.9,27.8,D,0
53.2189,53.9911,301.5,1,1,2000-11-12,0752,Terra,MODIS,48,6.2,274.5,8.6,D,0
53.2167,54.0058,308.2,1,1,2000-11-12,0752,Terra,MODIS,67,6.2,274.8,12.6,D,0
53.1935,53.6631,322.8,1,1,2000-11-12,0752,Terra,MODIS,82,6.2,274.5,24,D,0
53.1913,53.6777,318.2,1,1,2000-11-12,0752,Terra,MODIS,78,6.2,274.1,19.3,D,0
53.1825,53.6742,314.1,1,1,2000-11-12,0752,Terra,MODIS,41,6.2,273.8,14.7,D,0
52.9396,55.004,312.6,1,1,2000-11-12,0752,Terra,MODIS,73,6.2,277,16.2,D,0
52.8195,55.1671,340.8,1,1,2000-11-12,0752,Terra,MODIS,92,6.2,278.8,50,D,0
52.8107,55.1632,304.1,1,1,2000-11-12,0752,Terra,MODIS,58,6.2,276.2,9.7,D,0
52.8082,55.178,312.1,1,1,2000-11-12,0752,Terra,MODIS,72,6.2,276.4,15.4,D,0
51.6017,60.7122,314.6,1.6,1.3,2000-11-12,0752,Terra,MODIS,75,6.2,276.5,34.5,D,0
51.7417,60.0155,327.7,1.5,1.2,2000-11-12,0752,Terra,MODIS,85,6.2,278.4,53.3,D,0
51.7509,60.0139,316.3,1.5,1.2,2000-11-12,0752,Terra,MODIS,77,6.2,277.9,31.9,D,0
51.7465,60.0348,320,1.5,1.2,2000-11-12,0752,Terra,MODIS,80,6.2,278.1,37.7,D,0
51.6036,60.7065,312.2,1.6,1.3,2000-11-12,0752,Terra,MODIS,70,6.2,276.6,28.7,D,0
51.5987,60.7291,306.3,1.6,1.3,2000-11-12,0752,Terra,MODIS,49,6.2,276.2,20.4,D,0
51.3038,61.1269,301.8,1.7,1.3,2000-11-12,0752,Terra,MODIS,49,6.2,275.1,18.1,D,0
52.7175,53.5422,300.9,1,1,2000-11-12,0752,Terra,MODIS,13,6.2,273.4,7.4,D,0
52.7154,53.5567,311.7,1,1,2000-11-12,0752,Terra,MODIS,72,6.2,273.8,14.3,D,0
52.224,56.1259,313.5,1.1,1,2000-11-12,0752,Terra,MODIS,74,6.2,277.3,17.5,D,0
52.2149,56.1217,339.3,1.1,1,2000-11-12,0752,Terra,MODIS,91,6.2,278.5,51.3,D,0
52.2122,56.1371,309.5,1.1,1,2000-11-12,0752,Terra,MODIS,69,6.2,277.5,13.6,D,0
52.185,54.9751,306.8,1,1,2000-11-12,0752,Terra,MODIS,64,6.2,274.9,12.3,D,0
51.2598,59.5813,323.8,1.5,1.2,2000-11-12,0752,Terra,MODIS,83,6.2,279.4,45.9,D,0
51.2554,59.6016,301.4,1.5,1.2,2000-11-12,0752,Terra,MODIS,47,6.2,276.8,14.5,D,0
51.2581,59.5737,332.7,1.5,1.2,2000-11-12,0752,Terra,MODIS,88,6.2,279.2,65.3,D,0
51.2538,59.5941,328.8,1.5,1.2,2000-11-12,0752,Terra,MODIS,86,6.2,278.2,56.5,D,0
52.1647,54.5222,301.8,1,1,2000-11-12,0752,Terra,MODIS,49,6.2,273.7,8.9,D,0
52.1181,54.5182,319,1,1,2000-11-12,0752,Terra,MODIS,79,6.2,275,21.3,D,0
52.1158,54.5327,365.5,1,1,2000-11-12,0752,Terra,MODIS,100,6.2,279.2,109.4,D,0
51.7923,55.6966,314.5,1.1,1,2000-11-12,0752,Terra,MODIS,75,6.2,277.2,18.9,D,0
51.7897,55.7119,302.8,1.1,1,2000-11-12,0752,Terra,MODIS,54,6.2,276.5,10,D,0
51.1919,58.9116,302.2,1.4,1.2,2000-11-12,0752,Terra,MODIS,51,6.2,275.7,14.3,D,0
51.4411,57.0813,304,1.2,1.1,2000-11-12,0752,Terra,MODIS,58,6.2,277.4,12.4,D,0
51.4381,57.0979,300.8,1.2,1.1,2000-11-12,0752,Terra,MODIS,41,6.2,277.3,10.1,D,0
51.6182,55.5588,310.5,1.1,1,2000-11-12,0752,Terra,MODIS,70,6.2,275.5,15.8,D,0
51.6218,55.3673,332.9,1.1,1,2000-11-12,0752,Terra,MODIS,88,6.2,276.6,40.7,D,0
51.6193,55.3822,330,1.1,1,2000-11-12,0752,Terra,MODIS,87,6.2,276.7,36.6,D,0
51.5407,55.5188,309.9,1.1,1,2000-11-12,0752,Terra,MODIS,69,6.2,275.9,15.1,D,0
51.0208,55.8639,303.8,1.1,1.1,2000-11-12,0753,Terra,MODIS,57,6.2,277.6,11.2,D,0
51.0181,55.8793,301,1.1,1.1,2000-11-12,0753,Terra,MODIS,43,6.2,277.7,9.4,D,0
51.1626,54.0601,360.5,1,1,2000-11-12,0753,Terra,MODIS,100,6.2,279.8,92.5,D,0
51.1604,54.0743,337.5,1,1,2000-11-12,0753,Terra,MODIS,91,6.2,278.3,42.7,D,0
51.1538,54.0566,321.6,1,1,2000-11-12,0753,Terra,MODIS,81,6.2,276.4,24.3,D,0
51.1515,54.0708,321.5,1,1,2000-11-12,0753,Terra,MODIS,81,6.2,276.4,24.1,D,0
43.2477,45.6946,332.7,1.2,1.1,2000-11-12,0755,Terra,MODIS,85,6.2,280.5,46.9,D,2
42.9264,45.2891,305.1,1.3,1.1,2000-11-12,0755,Terra,MODIS,31,6.2,274.2,11.1,D,0
42.702,46.0179,318.5,1.2,1.1,2000-11-12,0755,Terra,MODIS,74,6.2,273.5,21.9,D,0
42.7004,46.0323,330.6,1.2,1.1,2000-11-12,0755,Terra,MODIS,87,6.2,277.1,38.3,D,0
42.6872,46.0605,304.6,1.2,1.1,2000-11-12,0755,Terra,MODIS,32,6.2,278.1,8.5,D,0
51.5278,56.5267,311.7,2.8,1.6,2000-11-12,1904,Terra,MODIS,76,6.2,266.3,75.2,N,0
45.8176,133.5817,301.8,1.3,1.1,2000-11-13,0202,Terra,MODIS,49,6.2,273.7,12.8,D,0
45.3021,133.4465,310.4,1.3,1.1,2000-11-13,0202,Terra,MODIS,70,6.2,274.6,21.8,D,0
44.7369,136.2943,326.2,1.1,1,2000-11-13,0202,Terra,MODIS,80,6.2,276.9,29.9,D,0
44.9342,133.8707,319.4,1.3,1.1,2000-11-13,0202,Terra,MODIS,79,6.2,274.9,29.6,D,0
44.9242,133.8687,318.4,1.3,1.1,2000-11-13,0202,Terra,MODIS,78,6.2,274.7,28.1,D,0
44.8105,133.6908,301.2,1.3,1.1,2000-11-13,0202,Terra,MODIS,45,6.2,274.8,12.1,D,0
44.6903,133.6869,305.2,1.3,1.1,2000-11-13,0202,Terra,MODIS,61,6.2,275.1,15.3,D,0
44.2625,135.5383,315.6,1.1,1,2000-11-13,0202,Terra,MODIS,76,6.2,277.6,20,D,0
44.4015,132.2998,305.6,1.5,1.2,2000-11-13,0203,Terra,MODIS,62,6.2,275,19,D,0
44.3993,132.2924,306.7,1.5,1.2,2000-11-13,0203,Terra,MODIS,64,6.2,275.2,19.1,D,0
44.3686,132.4929,312.9,1.5,1.2,2000-11-13,0203,Terra,MODIS,73,6.2,275.9,26.1,D,0
44.3668,132.5112,328,1.4,1.2,2000-11-13,0203,Terra,MODIS,85,6.2,276.1,51.6,D,0
44.349,132.4709,300.7,1.5,1.2,2000-11-13,0203,Terra,MODIS,15,6.2,275.3,10.9,D,0
44.287,132.2856,302,1.5,1.2,2000-11-13,0203,Terra,MODIS,50,6.2,275.8,14.8,D,0
44.2852,132.3041,314,1.5,1.2,2000-11-13,0203,Terra,MODIS,74,6.2,276.1,29.1,D,0
